movieName,positiveFrequency,rating
Natural,3,5
Natural,10,5
Natural,58,5
Natural,4,5
Natural,11,5
Natural,25,5
Natural,22,3
Natural,8,4
Natural,3,5
Natural,11,4
Natural,29,5
Natural,58,4
Natural,26,5
Philadelphia,9,5
Philadelphia,26,2
Philadelphia,17,5
Philadelphia,14,3
Philadelphia,12,4
Philadelphia,83,3
Philadelphia,31,5
Philadelphia,3,4
Philadelphia,58,5
Philadelphia,13,4
Philadelphia,27,5
Philadelphia,4,5
Philadelphia,28,5
Philadelphia,15,5
Philadelphia,7,5
Philadelphia,7,5
Philadelphia,5,5
Philadelphia,4,5
Philadelphia,23,5
Philadelphia,20,5
Philadelphia,6,1
Philadelphia,10,5
Philadelphia,4,5
Philadelphia,23,4
Philadelphia,5,5
Philadelphia,35,4
Philadelphia,17,5
Philadelphia,9,5
Philadelphia,7,3
Philadelphia,2,5
Philadelphia,50,5
Philadelphia,26,5
Philadelphia,11,5
Philadelphia,9,4
Philadelphia,13,4
Philadelphia,60,5
Philadelphia,13,4
Philadelphia,27,4
Philadelphia,23,5
Philadelphia,6,5
Philadelphia,6,5
Philadelphia,22,5
Philadelphia,31,5
Philadelphia,58,5
Philadelphia,16,5
Philadelphia,27,5
Philadelphia,4,5
Philadelphia,17,4
Philadelphia,17,5
Philadelphia,28,4
Philadelphia,65,5
Philadelphia,51,5
Philadelphia,84,5
Philadelphia,69,5
Philadelphia,17,1
Philadelphia,43,5
Philadelphia,25,5
Philadelphia,11,5
Philadelphia,6,4
Philadelphia,2,5
Philadelphia,11,5
Philadelphia,36,2
Philadelphia,4,4
Philadelphia,22,3
Philadelphia,15,4
Philadelphia,4,5
Philadelphia,4,4
Philadelphia,23,5
Philadelphia,4,5
Philadelphia,39,5
Philadelphia,7,5
Philadelphia,4,5
Philadelphia,7,4
Philadelphia,22,4
Philadelphia,2,5
Philadelphia,14,3
Philadelphia,21,5
Philadelphia,1,1
Philadelphia,4,5
Philadelphia,54,5
Philadelphia,4,5
Philadelphia,5,5
Philadelphia,3,5
Philadelphia,48,5
Philadelphia,7,5
Philadelphia,5,5
Philadelphia,31,3
Philadelphia,15,5
Philadelphia,60,5
Philadelphia,3,5
Philadelphia,2,5
Philadelphia,49,5
Philadelphia,36,5
Philadelphia,6,5
Philadelphia,43,5
Philadelphia,8,5
Philadelphia,10,5
Philadelphia,4,1
Philadelphia,48,5
Philadelphia,5,4
Philadelphia,8,5
Philadelphia,19,4
Philadelphia,12,1
Philadelphia,93,5
Philadelphia,14,5
Philadelphia,14,5
Philadelphia,6,5
Philadelphia,17,5
Philadelphia,6,5
Philadelphia,10,5
Philadelphia,83,5
Philadelphia,14,5
Philadelphia,6,5
Philadelphia,33,5
Philadelphia,96,5
Philadelphia,12,5
Philadelphia,21,5
Philadelphia,7,5
Philadelphia,47,4
The Adventures of Baron,17,5
The Adventures of Baron,30,3
The Adventures of Baron,5,5
The Adventures of Baron,96,5
The Adventures of Baron,15,5
The Adventures of Baron,41,5
The Adventures of Baron,5,4
The Adventures of Baron,34,4
The Adventures of Baron,23,5
The Adventures of Baron,3,2
The Adventures of Baron,12,4
The Adventures of Baron,9,4
The Adventures of Baron,11,4
The Adventures of Baron,109,5
The Adventures of Baron,14,4
The Adventures of Baron,18,5
The Adventures of Baron,45,5
The Adventures of Baron,10,4
The Adventures of Baron,3,4
The Adventures of Baron,3,3
The Adventures of Baron,8,5
The Adventures of Baron,14,2
The Adventures of Baron,5,4
The Adventures of Baron,13,5
The Adventures of Baron,15,2
The Adventures of Baron,22,4
The Adventures of Baron,30,5
The Adventures of Baron,3,5
The Adventures of Baron,5,1
The Adventures of Baron,4,5
The Adventures of Baron,55,4
The Adventures of Baron,22,2
The Adventures of Baron,6,5
The Adventures of Baron,20,5
The Adventures of Baron,8,5
The Adventures of Baron,6,5
The Adventures of Baron,28,3
The Adventures of Baron,32,5
The Adventures of Baron,75,4
The Adventures of Baron,11,3
The Adventures of Baron,61,5
The Adventures of Baron,4,5
The Adventures of Baron,12,4
The Adventures of Baron,24,5
The Adventures of Baron,42,5
The Adventures of Baron,13,5
The Adventures of Baron,19,4
The Adventures of Baron,5,3
The Adventures of Baron,3,5
The Adventures of Baron,18,5
The Adventures of Baron,11,5
The Adventures of Baron,37,5
The Adventures of Baron,53,2
The Adventures of Baron,6,5
The Adventures of Baron,9,5
The Adventures of Baron,3,5
The Adventures of Baron,17,5
The Adventures of Baron,18,4
The Adventures of Baron,27,5
The Adventures of Baron,8,5
The Adventures of Baron,15,3
The Adventures of Baron,66,4
The Adventures of Baron,13,5
The Adventures of Baron,19,4
The Adventures of Baron,6,5
The Adventures of Baron,25,5
The Adventures of Baron,101,5
The Adventures of Baron,57,5
The Adventures of Baron,2,4
The Adventures of Baron,3,5
The Adventures of Baron,5,4
The Adventures of Baron,57,4
The Adventures of Baron,20,5
The Adventures of Baron,67,5
The Adventures of Baron,46,3
The Adventures of Baron,42,5
The Adventures of Baron,6,1
The Adventures of Baron,31,4
The Adventures of Baron,46,5
The Adventures of Baron,7,4
The Adventures of Baron,43,4
The Adventures of Baron,3,5
The Adventures of Baron,38,5
The Adventures of Baron,7,4
The Adventures of Baron,79,4
The Adventures of Baron,10,4
The Adventures of Baron,15,5
The Adventures of Baron,68,5
The Adventures of Baron,5,4
The Adventures of Baron,4,4
The Adventures of Baron,87,5
The Adventures of Baron,31,5
The Adventures of Baron,52,5
The Adventures of Baron,10,5
The Adventures of Baron,5,5
The Adventures of Baron,3,5
The Adventures of Baron,21,4
The Adventures of Baron,12,5
The Adventures of Baron,5,5
The Adventures of Baron,41,5
The Adventures of Baron,0,5
The Opposite of Sex,18,1
The Opposite of Sex,17,5
The Opposite of Sex,16,5
The Opposite of Sex,25,1
The Opposite of Sex,52,5
The Opposite of Sex,25,5
The Opposite of Sex,29,4
The Opposite of Sex,3,4
The Opposite of Sex,57,3
The Opposite of Sex,10,4
The Opposite of Sex,12,4
The Opposite of Sex,16,5
The Opposite of Sex,11,1
The Opposite of Sex,16,2
The Opposite of Sex,65,5
The Opposite of Sex,13,5
The Opposite of Sex,11,4
The Opposite of Sex,62,5
The Opposite of Sex,13,4
The Opposite of Sex,21,5
The Opposite of Sex,19,4
The Opposite of Sex,11,2
The Opposite of Sex,33,5
The Opposite of Sex,11,4
The Opposite of Sex,13,5
The Opposite of Sex,8,4
The Opposite of Sex,7,5
The Opposite of Sex,42,5
The Opposite of Sex,19,5
The Opposite of Sex,20,5
The Opposite of Sex,3,5
The Opposite of Sex,13,4
The Opposite of Sex,24,5
The Opposite of Sex,69,4
The Opposite of Sex,45,5
The Opposite of Sex,30,4
The Opposite of Sex,12,4
The Opposite of Sex,34,5
The Opposite of Sex,35,5
The Opposite of Sex,37,4
The Opposite of Sex,13,4
The Opposite of Sex,7,5
The Opposite of Sex,2,4
The Opposite of Sex,31,4
The Opposite of Sex,17,4
The Opposite of Sex,9,2
The Opposite of Sex,10,4
The Opposite of Sex,4,4
The Opposite of Sex,3,5
The Opposite of Sex,11,3
The Opposite of Sex,10,2
The Opposite of Sex,7,4
The Opposite of Sex,5,5
The Caine Mutiny,82,5
The Caine Mutiny,33,4
The Caine Mutiny,25,5
The Caine Mutiny,4,5
The Caine Mutiny,10,4
The Caine Mutiny,24,5
The Caine Mutiny,4,4
The Caine Mutiny,112,5
The Caine Mutiny,8,2
The Caine Mutiny,9,5
The Caine Mutiny,31,5
The Caine Mutiny,6,3
The Caine Mutiny,21,5
The Caine Mutiny,34,5
The Caine Mutiny,5,5
The Caine Mutiny,4,5
The Caine Mutiny,47,5
The Caine Mutiny,9,5
The Caine Mutiny,15,5
The Caine Mutiny,7,5
The Caine Mutiny,12,4
The Caine Mutiny,5,5
The Caine Mutiny,21,5
The Caine Mutiny,7,5
The Caine Mutiny,7,5
The Caine Mutiny,13,5
The Caine Mutiny,50,5
The Caine Mutiny,73,5
The Caine Mutiny,4,5
The Caine Mutiny,11,5
The Caine Mutiny,15,4
The Caine Mutiny,21,4
The Caine Mutiny,58,5
The Caine Mutiny,11,5
The Caine Mutiny,3,5
The Caine Mutiny,5,5
The Caine Mutiny,17,5
The Caine Mutiny,8,5
The Caine Mutiny,7,4
The Caine Mutiny,3,5
The Caine Mutiny,31,4
The Caine Mutiny,5,5
The Caine Mutiny,29,4
The Caine Mutiny,10,5
The Caine Mutiny,3,5
The Caine Mutiny,51,5
The Caine Mutiny,88,2
The Caine Mutiny,2,5
The Caine Mutiny,90,5
The Caine Mutiny,6,5
The Caine Mutiny,22,5
The Caine Mutiny,23,3
The Caine Mutiny,93,5
The Caine Mutiny,4,5
The Caine Mutiny,32,5
The Caine Mutiny,5,5
The Caine Mutiny,7,5
The Caine Mutiny,21,5
The Caine Mutiny,15,3
The Caine Mutiny,5,5
The Caine Mutiny,18,5
The Caine Mutiny,10,5
The Caine Mutiny,2,5
The Caine Mutiny,42,5
The Caine Mutiny,30,4
The Caine Mutiny,15,5
The Caine Mutiny,25,3
The Caine Mutiny,48,3
The Caine Mutiny,17,4
The Caine Mutiny,11,5
The Caine Mutiny,9,4
The Caine Mutiny,2,4
The Caine Mutiny,20,5
The Caine Mutiny,45,5
The Caine Mutiny,14,5
The Caine Mutiny,8,5
The Caine Mutiny,51,5
The Caine Mutiny,83,5
The Caine Mutiny,52,5
The Caine Mutiny,9,4
The Caine Mutiny,23,4
The Caine Mutiny,4,4
The Caine Mutiny,15,4
The Caine Mutiny,23,5
The Caine Mutiny,51,5
The Caine Mutiny,8,5
The Caine Mutiny,5,3
The Caine Mutiny,9,5
The Caine Mutiny,31,4
The Caine Mutiny,15,5
The Caine Mutiny,9,5
The Caine Mutiny,3,4
The Caine Mutiny,1,5
The Caine Mutiny,35,5
The Caine Mutiny,29,4
The Caine Mutiny,18,5
The Caine Mutiny,6,5
The Caine Mutiny,62,5
The Caine Mutiny,43,4
The Caine Mutiny,4,5
The Caine Mutiny,9,4
The Caine Mutiny,6,5
The Caine Mutiny,33,5
The Caine Mutiny,3,5
The Caine Mutiny,99,5
The Caine Mutiny,35,5
The Caine Mutiny,2,5
The Caine Mutiny,5,5
The Caine Mutiny,14,5
The Caine Mutiny,12,5
The Caine Mutiny,20,4
The Caine Mutiny,29,5
The Caine Mutiny,7,5
The Caine Mutiny,8,5
The Caine Mutiny,21,5
The Caine Mutiny,20,5
The Caine Mutiny,33,5
The Caine Mutiny,62,5
The Caine Mutiny,26,4
The Caine Mutiny,7,5
The Caine Mutiny,38,5
The Caine Mutiny,31,5
The Caine Mutiny,4,4
The Caine Mutiny,4,5
The Caine Mutiny,2,5
The Caine Mutiny,93,5
No Mercy,6,4
No Mercy,9,5
No Mercy,4,5
No Mercy,18,3
No Mercy,2,5
No Mercy,3,5
No Mercy,0,5
No Mercy,14,5
No Mercy,31,4
No Mercy,6,5
No Mercy,4,5
No Mercy,13,4
No Mercy,7,5
No Mercy,5,5
No Mercy,5,5
No Mercy,5,5
No Mercy,8,5
No Mercy,2,2
No Mercy,26,2
No Mercy,7,5
No Mercy,8,3
No Mercy,8,4
No Mercy,3,5
No Mercy,6,5
No Mercy,5,5
No Mercy,6,4
No Mercy,6,4
No Mercy,5,5
No Mercy,23,5
No Mercy,4,5
No Mercy,9,3
No Mercy,45,4
It Could Happen To You,3,5
It Could Happen To You,14,5
It Could Happen To You,5,4
It Could Happen To You,4,5
It Could Happen To You,12,5
It Could Happen To You,3,5
It Could Happen To You,2,5
It Could Happen To You,3,2
It Could Happen To You,7,1
It Could Happen To You,20,4
It Could Happen To You,23,2
It Could Happen To You,5,5
It Could Happen To You,8,5
It Could Happen To You,5,5
It Could Happen To You,4,5
It Could Happen To You,88,3
It Could Happen To You,3,5
It Could Happen To You,6,5
It Could Happen To You,19,5
It Could Happen To You,15,4
It Could Happen To You,12,4
It Could Happen To You,3,5
It Could Happen To You,8,5
It Could Happen To You,23,3
It Could Happen To You,4,5
It Could Happen To You,24,5
It Could Happen To You,56,4
It Could Happen To You,13,4
It Could Happen To You,39,3
It Could Happen To You,9,4
It Could Happen To You,6,4
It Could Happen To You,5,4
It Could Happen To You,4,5
It Could Happen To You,41,4
It Could Happen To You,36,4
It Could Happen To You,5,4
It Could Happen To You,39,2
It Could Happen To You,8,5
It Could Happen To You,32,3
It Could Happen To You,10,5
It Could Happen To You,6,5
It Could Happen To You,6,5
It Could Happen To You,1,4
It Could Happen To You,7,5
It Could Happen To You,2,4
It Could Happen To You,15,3
It Could Happen To You,3,5
It Could Happen To You,13,1
It Could Happen To You,11,4
Jason and the Argonauts,40,4
Jason and the Argonauts,17,4
Jason and the Argonauts,14,4
Jason and the Argonauts,37,5
Jason and the Argonauts,18,5
Jason and the Argonauts,22,5
Jason and the Argonauts,23,3
Jason and the Argonauts,2,5
Jason and the Argonauts,14,5
Jason and the Argonauts,9,5
Jason and the Argonauts,3,5
Jason and the Argonauts,17,4
Jason and the Argonauts,27,5
Jason and the Argonauts,7,4
Jason and the Argonauts,41,4
Jason and the Argonauts,4,5
Jason and the Argonauts,6,5
Jason and the Argonauts,3,5
Jason and the Argonauts,9,4
Jason and the Argonauts,25,4
Jason and the Argonauts,4,5
Jason and the Argonauts,95,5
Jason and the Argonauts,1,5
Jason and the Argonauts,74,4
Jason and the Argonauts,12,4
Jason and the Argonauts,13,4
Jason and the Argonauts,21,5
Jason and the Argonauts,2,5
Jason and the Argonauts,3,5
Jason and the Argonauts,3,5
Jason and the Argonauts,5,4
Jason and the Argonauts,11,4
Jason and the Argonauts,5,3
Jason and the Argonauts,1,5
Jason and the Argonauts,67,5
Jason and the Argonauts,22,5
Jason and the Argonauts,32,3
Jason and the Argonauts,27,4
Jason and the Argonauts,24,4
Jason and the Argonauts,5,5
Jason and the Argonauts,6,5
Jason and the Argonauts,20,4
Jason and the Argonauts,30,3
Jason and the Argonauts,7,4
Jason and the Argonauts,39,4
Jason and the Argonauts,25,4
Jason and the Argonauts,5,5
Jason and the Argonauts,3,5
Jason and the Argonauts,31,3
Jason and the Argonauts,7,5
Jason and the Argonauts,30,4
Jason and the Argonauts,25,5
Jason and the Argonauts,8,5
Jason and the Argonauts,21,5
Jason and the Argonauts,4,5
Jason and the Argonauts,11,5
Jason and the Argonauts,7,5
Jason and the Argonauts,6,5
Jason and the Argonauts,5,5
Jason and the Argonauts,19,5
Jason and the Argonauts,39,5
Jason and the Argonauts,31,5
Jason and the Argonauts,8,5
Jason and the Argonauts,34,4
Jason and the Argonauts,10,5
Jason and the Argonauts,34,5
Jason and the Argonauts,5,5
Jason and the Argonauts,14,5
Jason and the Argonauts,8,5
Jason and the Argonauts,7,5
Jason and the Argonauts,9,5
Jason and the Argonauts,4,4
Jason and the Argonauts,2,4
Jason and the Argonauts,58,5
Jason and the Argonauts,5,5
Jason and the Argonauts,6,5
Jason and the Argonauts,15,5
Jason and the Argonauts,18,5
Jason and the Argonauts,5,4
Jason and the Argonauts,8,3
Jason and the Argonauts,3,5
Jason and the Argonauts,5,4
Jason and the Argonauts,29,4
Jason and the Argonauts,6,5
Jason and the Argonauts,3,5
Jason and the Argonauts,11,5
Jason and the Argonauts,6,3
Jason and the Argonauts,4,5
Jason and the Argonauts,2,5
Jason and the Argonauts,50,5
Jason and the Argonauts,11,5
Jason and the Argonauts,5,5
Jason and the Argonauts,47,4
Jason and the Argonauts,4,5
Jason and the Argonauts,5,4
Jason and the Argonauts,11,5
Jason and the Argonauts,14,3
Jason and the Argonauts,8,4
Jason and the Argonauts,4,5
Jason and the Argonauts,3,5
Jason and the Argonauts,11,5
Jason and the Argonauts,5,5
Jason and the Argonauts,2,4
Jason and the Argonauts,15,5
Jason and the Argonauts,16,5
Jason and the Argonauts,17,5
Jason and the Argonauts,28,4
Jason and the Argonauts,16,3
Jason and the Argonauts,21,5
Jason and the Argonauts,39,5
Jason and the Argonauts,4,5
Jason and the Argonauts,2,5
Jason and the Argonauts,4,5
Jason and the Argonauts,8,3
Jason and the Argonauts,2,5
Jason and the Argonauts,1,5
Jason and the Argonauts,5,5
Jason and the Argonauts,7,3
Jason and the Argonauts,4,4
Jason and the Argonauts,86,3
Jason and the Argonauts,15,5
Jason and the Argonauts,27,2
Jason and the Argonauts,40,5
Jason and the Argonauts,47,5
Jason and the Argonauts,11,1
Jason and the Argonauts,29,5
Jason and the Argonauts,33,4
Jason and the Argonauts,0,5
Jason and the Argonauts,34,4
Jason and the Argonauts,17,4
Jason and the Argonauts,7,4
Jason and the Argonauts,26,4
Jason and the Argonauts,5,5
Jason and the Argonauts,54,5
Jason and the Argonauts,6,1
Jason and the Argonauts,2,5
Jason and the Argonauts,10,5
Jason and the Argonauts,4,5
Jason and the Argonauts,5,4
Jason and the Argonauts,15,4
Jason and the Argonauts,33,5
Jason and the Argonauts,5,5
Jason and the Argonauts,5,2
Jason and the Argonauts,129,5
Jason and the Argonauts,167,5
Jason and the Argonauts,43,4
Jason and the Argonauts,31,5
Jason and the Argonauts,11,5
Jason and the Argonauts,11,4
Jason and the Argonauts,33,5
Jason and the Argonauts,10,2
Jason and the Argonauts,9,5
Jason and the Argonauts,9,4
Screamers,5,5
Screamers,13,1
Screamers,13,3
Screamers,23,4
Screamers,8,1
Screamers,51,4
Screamers,26,2
Screamers,11,5
Screamers,14,3
Screamers,6,5
Screamers,11,4
Screamers,12,2
Screamers,14,4
Screamers,6,2
Screamers,53,3
Screamers,84,4
Screamers,58,5
Screamers,16,4
Screamers,39,4
Screamers,21,4
Screamers,32,4
Screamers,83,5
Screamers,6,1
Screamers,49,4
Screamers,24,5
Screamers,10,3
Screamers,4,4
Screamers,2,4
Screamers,27,4
Screamers,4,4
Screamers,48,5
Screamers,60,4
Screamers,39,2
Screamers,2,4
Screamers,19,4
Screamers,56,4
Screamers,13,3
Screamers,32,1
Screamers,5,5
Screamers,14,4
Screamers,13,5
Screamers,14,4
Screamers,62,4
Screamers,77,2
Screamers,11,3
Screamers,66,4
Screamers,35,2
Screamers,19,5
Screamers,43,3
BoyzN The Hood,1,5
BoyzN The Hood,22,5
BoyzN The Hood,8,4
BoyzN The Hood,22,4
BoyzN The Hood,57,5
BoyzN The Hood,13,4
BoyzN The Hood,82,4
BoyzN The Hood,2,5
BoyzN The Hood,58,5
BoyzN The Hood,4,5
BoyzN The Hood,5,5
BoyzN The Hood,38,5
BoyzN The Hood,3,5
BoyzN The Hood,49,5
BoyzN The Hood,25,4
BoyzN The Hood,12,5
BoyzN The Hood,17,5
BoyzN The Hood,28,5
BoyzN The Hood,31,2
BoyzN The Hood,42,5
BoyzN The Hood,22,5
BoyzN The Hood,2,4
BoyzN The Hood,2,5
BoyzN The Hood,140,5
BoyzN The Hood,4,3
BoyzN The Hood,14,5
BoyzN The Hood,3,5
BoyzN The Hood,2,5
BoyzN The Hood,6,4
BoyzN The Hood,9,5
BoyzN The Hood,4,5
BoyzN The Hood,15,4
BoyzN The Hood,7,3
BoyzN The Hood,29,5
BoyzN The Hood,15,5
BoyzN The Hood,2,4
BoyzN The Hood,2,4
BoyzN The Hood,37,5
BoyzN The Hood,9,5
BoyzN The Hood,23,3
BoyzN The Hood,28,5
BoyzN The Hood,12,5
BoyzN The Hood,18,5
BoyzN The Hood,11,5
BoyzN The Hood,11,3
BoyzN The Hood,17,1
BoyzN The Hood,49,5
BoyzN The Hood,10,5
BoyzN The Hood,49,5
BoyzN The Hood,6,5
BoyzN The Hood,5,5
BoyzN The Hood,8,5
BoyzN The Hood,60,5
BoyzN The Hood,13,5
BoyzN The Hood,70,5
BoyzN The Hood,7,3
BoyzN The Hood,17,4
BoyzN The Hood,7,5
BoyzN The Hood,38,4
BoyzN The Hood,24,5
BoyzN The Hood,7,4
BoyzN The Hood,1,5
BoyzN The Hood,26,5
BoyzN The Hood,32,5
BoyzN The Hood,28,5
BoyzN The Hood,61,4
BoyzN The Hood,26,5
BoyzN The Hood,34,5
BoyzN The Hood,11,5
BoyzN The Hood,3,4
BoyzN The Hood,27,5
BoyzN The Hood,7,5
BoyzN The Hood,19,5
BoyzN The Hood,10,5
BoyzN The Hood,30,4
BoyzN The Hood,13,5
BoyzN The Hood,15,3
BoyzN The Hood,41,5
BoyzN The Hood,107,5
BoyzN The Hood,15,4
BoyzN The Hood,6,5
BoyzN The Hood,9,5
BoyzN The Hood,37,5
BoyzN The Hood,26,3
BoyzN The Hood,7,5
BoyzN The Hood,5,5
BoyzN The Hood,3,5
Mary Shelleys Frankenstein,33,2
Mary Shelleys Frankenstein,4,5
Mary Shelleys Frankenstein,31,4
Mary Shelleys Frankenstein,51,4
Mary Shelleys Frankenstein,5,5
Mary Shelleys Frankenstein,136,2
Mary Shelleys Frankenstein,22,5
Mary Shelleys Frankenstein,16,4
Mary Shelleys Frankenstein,33,4
Mary Shelleys Frankenstein,40,3
Mary Shelleys Frankenstein,21,2
Mary Shelleys Frankenstein,22,2
Mary Shelleys Frankenstein,35,3
Mary Shelleys Frankenstein,32,4
Mary Shelleys Frankenstein,31,4
Mary Shelleys Frankenstein,30,4
Mary Shelleys Frankenstein,68,1
Mary Shelleys Frankenstein,26,4
Mary Shelleys Frankenstein,73,3
Mary Shelleys Frankenstein,20,5
Mary Shelleys Frankenstein,17,4
Mary Shelleys Frankenstein,35,5
Mary Shelleys Frankenstein,20,2
Mary Shelleys Frankenstein,3,5
Mary Shelleys Frankenstein,34,4
Mary Shelleys Frankenstein,93,5
Mary Shelleys Frankenstein,46,5
Mary Shelleys Frankenstein,24,4
Mary Shelleys Frankenstein,55,2
Mary Shelleys Frankenstein,49,1
Mary Shelleys Frankenstein,13,4
Mary Shelleys Frankenstein,29,1
Mary Shelleys Frankenstein,81,4
Mary Shelleys Frankenstein,1,5
Mary Shelleys Frankenstein,41,3
Mary Shelleys Frankenstein,8,1
Mary Shelleys Frankenstein,35,4
Mary Shelleys Frankenstein,6,5
Mary Shelleys Frankenstein,26,5
Mary Shelleys Frankenstein,39,5
Mary Shelleys Frankenstein,30,5
Mary Shelleys Frankenstein,10,5
Mary Shelleys Frankenstein,5,4
Mary Shelleys Frankenstein,5,1
Mary Shelleys Frankenstein,37,4
Mary Shelleys Frankenstein,3,4
Mary Shelleys Frankenstein,15,4
Mary Shelleys Frankenstein,22,5
Mary Shelleys Frankenstein,18,5
Mary Shelleys Frankenstein,9,3
Mary Shelleys Frankenstein,28,5
Mary Shelleys Frankenstein,15,3
Mary Shelleys Frankenstein,27,5
Mary Shelleys Frankenstein,38,4
Mary Shelleys Frankenstein,11,5
Mary Shelleys Frankenstein,22,4
Mary Shelleys Frankenstein,11,5
Mary Shelleys Frankenstein,6,5
Mary Shelleys Frankenstein,38,4
Mary Shelleys Frankenstein,11,5
Mary Shelleys Frankenstein,64,5
Mary Shelleys Frankenstein,23,2
Mary Shelleys Frankenstein,9,5
Mary Shelleys Frankenstein,14,1
Mary Shelleys Frankenstein,24,3
Mary Shelleys Frankenstein,18,4
Mary Shelleys Frankenstein,17,3
Mary Shelleys Frankenstein,77,5
Mary Shelleys Frankenstein,68,3
Mary Shelleys Frankenstein,8,4
Mary Shelleys Frankenstein,9,4
Mary Shelleys Frankenstein,17,3
Mary Shelleys Frankenstein,5,3
Mary Shelleys Frankenstein,29,3
Mary Shelleys Frankenstein,11,5
Mary Shelleys Frankenstein,5,5
Mary Shelleys Frankenstein,4,5
Mary Shelleys Frankenstein,31,4
Mary Shelleys Frankenstein,39,4
Mary Shelleys Frankenstein,25,4
Mary Shelleys Frankenstein,16,3
Mary Shelleys Frankenstein,3,4
Mary Shelleys Frankenstein,27,5
Mary Shelleys Frankenstein,39,4
Mary Shelleys Frankenstein,27,2
Mary Shelleys Frankenstein,21,3
Mary Shelleys Frankenstein,31,4
Mary Shelleys Frankenstein,37,5
Mary Shelleys Frankenstein,11,5
Mary Shelleys Frankenstein,6,4
Mary Shelleys Frankenstein,12,4
Mary Shelleys Frankenstein,7,5
Mary Shelleys Frankenstein,30,5
Mary Shelleys Frankenstein,2,5
Mary Shelleys Frankenstein,29,4
Mary Shelleys Frankenstein,7,3
Mary Shelleys Frankenstein,3,5
Mary Shelleys Frankenstein,5,5
Mary Shelleys Frankenstein,30,4
Mary Shelleys Frankenstein,45,3
As Good As It Gets,6,5
As Good As It Gets,6,5
As Good As It Gets,14,5
As Good As It Gets,27,5
As Good As It Gets,30,5
As Good As It Gets,10,5
As Good As It Gets,10,5
As Good As It Gets,10,5
As Good As It Gets,9,5
As Good As It Gets,24,5
As Good As It Gets,8,5
As Good As It Gets,9,4
As Good As It Gets,25,5
As Good As It Gets,7,5
As Good As It Gets,22,5
As Good As It Gets,14,4
As Good As It Gets,21,4
As Good As It Gets,5,5
As Good As It Gets,5,5
As Good As It Gets,6,5
As Good As It Gets,13,5
As Good As It Gets,3,5
As Good As It Gets,17,5
As Good As It Gets,12,2
As Good As It Gets,21,3
As Good As It Gets,10,5
As Good As It Gets,5,3
As Good As It Gets,12,3
As Good As It Gets,14,5
As Good As It Gets,8,4
As Good As It Gets,15,5
As Good As It Gets,62,3
As Good As It Gets,28,4
As Good As It Gets,63,5
As Good As It Gets,28,4
As Good As It Gets,13,1
As Good As It Gets,12,1
As Good As It Gets,25,3
As Good As It Gets,19,2
As Good As It Gets,16,3
As Good As It Gets,17,1
As Good As It Gets,9,1
As Good As It Gets,5,5
As Good As It Gets,18,5
As Good As It Gets,16,4
As Good As It Gets,6,5
As Good As It Gets,51,5
As Good As It Gets,7,5
As Good As It Gets,7,5
As Good As It Gets,6,2
As Good As It Gets,85,4
As Good As It Gets,14,5
As Good As It Gets,82,5
As Good As It Gets,50,5
As Good As It Gets,5,5
As Good As It Gets,33,5
As Good As It Gets,11,5
As Good As It Gets,29,5
As Good As It Gets,8,5
As Good As It Gets,6,5
As Good As It Gets,23,5
As Good As It Gets,37,5
As Good As It Gets,18,5
As Good As It Gets,4,5
As Good As It Gets,2,5
As Good As It Gets,5,5
As Good As It Gets,5,4
As Good As It Gets,6,5
As Good As It Gets,19,5
As Good As It Gets,7,5
As Good As It Gets,2,5
As Good As It Gets,20,5
As Good As It Gets,38,5
As Good As It Gets,5,5
As Good As It Gets,7,4
As Good As It Gets,10,3
As Good As It Gets,3,5
As Good As It Gets,36,5
As Good As It Gets,21,5
As Good As It Gets,25,4
As Good As It Gets,1,3
As Good As It Gets,7,5
As Good As It Gets,50,4
As Good As It Gets,2,4
As Good As It Gets,8,4
As Good As It Gets,14,5
As Good As It Gets,6,5
As Good As It Gets,82,5
As Good As It Gets,36,5
As Good As It Gets,14,5
As Good As It Gets,10,5
As Good As It Gets,27,5
As Good As It Gets,13,4
As Good As It Gets,16,5
As Good As It Gets,28,4
As Good As It Gets,9,5
As Good As It Gets,4,5
As Good As It Gets,2,5
As Good As It Gets,43,2
As Good As It Gets,22,5
As Good As It Gets,33,5
As Good As It Gets,38,5
As Good As It Gets,22,5
As Good As It Gets,5,4
As Good As It Gets,29,5
As Good As It Gets,33,5
As Good As It Gets,11,5
As Good As It Gets,7,5
As Good As It Gets,6,5
As Good As It Gets,7,5
As Good As It Gets,18,5
As Good As It Gets,5,4
As Good As It Gets,13,5
As Good As It Gets,2,5
As Good As It Gets,20,5
As Good As It Gets,9,5
As Good As It Gets,31,5
As Good As It Gets,13,5
As Good As It Gets,7,5
As Good As It Gets,32,5
As Good As It Gets,1,5
As Good As It Gets,15,5
As Good As It Gets,5,5
As Good As It Gets,33,5
As Good As It Gets,16,5
As Good As It Gets,8,4
As Good As It Gets,7,4
As Good As It Gets,4,4
As Good As It Gets,5,5
As Good As It Gets,17,5
As Good As It Gets,2,5
As Good As It Gets,29,4
As Good As It Gets,28,3
As Good As It Gets,20,5
As Good As It Gets,91,5
As Good As It Gets,16,4
As Good As It Gets,9,5
As Good As It Gets,40,5
As Good As It Gets,2,5
As Good As It Gets,3,5
As Good As It Gets,4,2
